Island1,Island2,Distance,LandSea,Trophic,Functional,Taxonomic,Phylogenetic
Aragusuku,Kume,362957.4451,Land,Invert,0.120523185,-1,103.9832327
Aragusuku,Kuro,3621.7465,Land,Invert,0.120773521,-1,97.467667
Aragusuku,Miyako,135844.4413,Land,Invert,0.131252102,-0.99,118.5153821
Aragusuku,Nakanougan,37358.20519,Land,Invert,0.126427779,-0.43,88.37926954
Aragusuku,Okinawa,425417.2039,Land,Invert,0.128653382,-1,116.9247559
Aragusuku,Osumi,922755.7338,Land,Invert,0.132907579,0.61,117.2248461
Aragusuku,Panari,442.9909323,Land,Invert,0.116102857,-1,94.8447699
Aragusuku,Senkaku,168404.8689,Land,Invert,0.114995574,-1,93.48439959
Aragusuku,Taketomi,15087.42904,Land,Invert,0.121655701,-1,100.1499722
Aragusuku,Tarama,85602.59571,Land,Invert,0.118293261,-1,95.70537098
Aragusuku,Tokashiki,400904.416,Land,Invert,0.120751377,-0.99,107.3223858
Aragusuku,Tokora,710554.8251,Land,Invert,0.119694743,-1,100.0578087
Aragusuku,Tonaki,395342.7275,Land,Invert,0.118705874,-1,99.99090147
Aragusuku,Yagaji,486597.1257,Land,Invert,0.122563756,-1,112.9222475
Aragusuku,Yonaguni,94082.651,Land,Invert,0.127596542,-1,111.0749924
Aragusuku,Zamami,400623.579,Land,Invert,0.123923724,-1,109.8885177
Daito,Hateruma,749593.8295,Land,Invert,0.123850803,0.53,114.7677878
Daito,Hatoma,745419.5906,Land,Invert,0.12414581,0.61,112.8443504
Daito,Ie,350257.903,Land,Invert,0.127406423,0.41,113.3450189
Daito,Iheya,346493.1768,Land,Invert,0.126972469,0.51,114.6100998
Daito,Ikema,601518.6792,Land,Invert,0.134679896,0.46,120.9163383
Daito,Iriomote,733899.6168,Land,Invert,0.131602641,0.41,122.2372708
Daito,Ishigaki,693076.3576,Land,Invert,0.134320717,-0.78,124.8254656
Daito,Izena,345891.6097,Land,Invert,0.127992535,0.61,116.1325215
Daito,Kohama,728090.3832,Land,Invert,0.123837864,0.72,111.5626849
Daito,Kudaka,332827.7171,Land,Invert,0.126130851,0.61,116.2793052
Daito,Kume,431941.1575,Land,Invert,0.127501762,0.33,117.4676486
Daito,Kuro,725824.7893,Land,Invert,0.127102474,0.16,112.5006758
Daito,Miyako,578917.5943,Land,Invert,0.135437663,-0.7,127.3841646
Daito,Nakanougan,772893.4265,Land,Invert,0.137453471,0.35,100.6520359
Daito,Okinawa,305044.0967,Land,Invert,0.132619765,-0.76,125.5626231
Daito,Osumi,478561.5809,Land,Invert,0.137694693,0.8,125.733427
Daito,Panari,735515.1013,Land,Invert,0.12414581,0.61,112.8443504
Daito,Senkaku,754060.1206,Land,Invert,0.119592288,0.63,109.3976025
Daito,Taketomi,718079.8156,Land,Invert,0.130944706,0.72,116.9853398
Daito,Tarama,653507.0519,Land,Invert,0.127522588,0.39,112.8671903
Daito,Tokashiki,385846.9939,Land,Invert,0.125104404,0.6,118.2499708
Daito,Tokora,386554.7221,Land,Invert,0.128650493,0.85,114.6214621
Daito,Tonaki,409470.9629,Land,Invert,0.127992535,0.61,116.1325215
Daito,Yagaji,329763.0086,Land,Invert,0.129655,0.65,124.2841772
Daito,Yonaguni,824684.3652,Land,Invert,0.130374458,-0.97,120.4037266
Daito,Zamami,390862.9224,Land,Invert,0.130271888,-0.64,121.5751984
Hateruma,Hatoma,43844.48907,Land,Invert,0.10948238,-1,94.95764513
Hateruma,Ie,493374.133,Land,Invert,0.113532375,-1,97.83902449
Hateruma,Iheya,524540.3589,Land,Invert,0.116134632,-1,100.215183
Hateruma,Ikema,173104.5577,Land,Invert,0.120473712,-1,105.9909355
Hateruma,Iriomote,21496.8242,Land,Invert,0.12071756,-0.96,111.5071628
Hateruma,Ishigaki,45237.87394,Land,Invert,0.125091838,-1,114.9226298
Hateruma,Izena,518635.7048,Land,Invert,0.110874805,-1,99.44720915
Hateruma,Kohama,32695.72475,Land,Invert,0.110045391,-1,94.2802953
Hateruma,Kudaka,471442.8052,Land,Invert,0.11083106,-1,99.76154456
Hateruma,Kume,386835.3452,Land,Invert,0.113060354,-1,103.0058631
Hateruma,Kuro,26216.99013,Land,Invert,0.115513001,-1,96.79047567
Hateruma,Miyako,158321.6871,Land,Invert,0.12578053,-0.97,117.8900411
Hateruma,Nakanougan,23687.31658,Land,Invert,0.117534029,-0.32,89.12442514
Hateruma,Okinawa,447887.9223,Land,Invert,0.122551394,-1,116.0231064
Hateruma,Osumi,947144.4267,Land,Invert,0.125854952,0.14,116.163836
Hateruma,Panari,19963.21182,Land,Invert,0.10948238,-1,94.95764513
Hateruma,Senkaku,183915.3567,Land,Invert,0.10925699,-1,92.35672708
Hateruma,Taketomi,38853.324,Land,Invert,0.115985253,-1,100.4840224
Hateruma,Tarama,108666.4016,Land,Invert,0.11070695,-1,95.18587548
Hateruma,Tokashiki,423817.9113,Land,Invert,0.113783626,-1,106.182799
Hateruma,Tokora,734818.7432,Land,Invert,0.112034742,-1,99.53984237
Hateruma,Tonaki,418903.9085,Land,Invert,0.110874805,-1,99.44720915
Hateruma,Yagaji,509747.2294,Land,Invert,0.115379937,-1,112.1141132
Hateruma,Yonaguni,84387.6517,Land,Invert,0.121470717,-1,110.1511782
Hateruma,Zamami,423739.3935,Land,Invert,0.117958295,-1,109.2748915
Hatoma,Ie,465937.3347,Land,Invert,0.114225458,-1,94.41565439
Hatoma,Iheya,495889.4281,Land,Invert,0.116426298,-1,97.53784388
Hatoma,Ikema,150993.017,Land,Invert,0.121355971,-1,102.7172686
Hatoma,Iriomote,4914.422561,Land,Invert,0.121281211,-1,109.6484258
Hatoma,Ishigaki,24935.7326,Land,Invert,0.125431054,-1,113.1418785
Hatoma,Izena,490665.4775,Land,Invert,0.112089575,-1,96.0367669
Hatoma,Kohama,19134.68622,Land,Invert,0.110454466,-1,91.04920327
Hatoma,Kudaka,448845.0109,Land,Invert,0.111266448,-1,95.74219446
Hatoma,Kume,357070.6134,Land,Invert,0.114233881,-1,100.37154
Hatoma,Kuro,29423.36901,Land,Invert,0.115548149,-1,93.95795516
Hatoma,Miyako,138062.1479,Land,Invert,0.125973315,-0.99,116.2547645
Hatoma,Nakanougan,39219.04931,Land,Invert,0.118133831,-0.43,84.40668439
Hatoma,Okinawa,425040.386,Land,Invert,0.123037747,-1,114.4286293
Hatoma,Osumi,912013.9807,Land,Invert,0.126844177,0.61,114.7379249
Hatoma,Panari,29149.01282,Land,Invert,0.10974778,-1,90.60315715
Hatoma,Senkaku,140189.5227,Land,Invert,0.108443011,-1,89.05785153
Hatoma,Taketomi,29684.83696,Land,Invert,0.116703762,-1,97.19655785
Hatoma,Tarama,87858.61297,Land,Invert,0.11179096,-1,91.44454198
Hatoma,Tokashiki,399113.1973,Land,Invert,0.114333318,-1,104.0030321
Hatoma,Tokora,701383.4284,Land,Invert,0.113346059,-1,96.28516937
Hatoma,Tonaki,390919.0984,Land,Invert,0.112089575,-1,96.0367669
Hatoma,Yagaji,483683.4123,Land,Invert,0.116385233,-1,110.1168758
Hatoma,Yonaguni,77930.93805,Land,Invert,0.12181289,-1,108.1518884
Hatoma,Zamami,398076.7035,Land,Invert,0.118669574,-1,107.1229743
Ie,Iheya,29376.12802,Land,Invert,0.118393557,-1,99.13734941
Ie,Ikema,318968.078,Land,Invert,0.124580695,-1,105.1710005
Ie,Iriomote,462502.8347,Land,Invert,0.124416511,-0.97,110.9039859
Ie,Ishigaki,414515.7261,Land,Invert,0.128337144,-0.96,114.2719163
Ie,Izena,20329.90008,Land,Invert,0.114975823,-1,98.09510136
Ie,Kohama,459806.0202,Land,Invert,0.113934516,-1,94.22867076
Ie,Kudaka,53012.74979,Land,Invert,0.114672433,-1,98.32975365
Ie,Kume,90497.37691,Land,Invert,0.116953577,-1,101.7705177
Ie,Kuro,463434.2635,Land,Invert,0.118364638,-1,96.40151858
Ie,Miyako,315388.9433,Land,Invert,0.129204647,-0.9,117.4523214
Ie,Nakanougan,504613.8622,Land,Invert,0.116763009,-0.28,81.55455301
Ie,Okinawa,3331.36537,Land,Invert,0.125868221,-1,114.9839027
Ie,Osumi,465447.746,Land,Invert,0.130334246,0.72,115.9052233
Ie,Panari,472823.8527,Land,Invert,0.114225458,-1,94.41565439
Ie,Senkaku,414825.9431,Land,Invert,0.112076996,-1,91.82955159
Ie,Taketomi,452204.457,Land,Invert,0.120661808,-1,100.6156974
Ie,Tarama,374420.6931,Land,Invert,0.115288052,-1,94.24880692
Ie,Tokashiki,63124.97871,Land,Invert,0.11801375,-1,105.1832918
Ie,Tokora,255158.0906,Land,Invert,0.115874905,-1,98.31939095
Ie,Tonaki,70251.15746,Land,Invert,0.114975823,-1,98.09510136
Ie,Yagaji,17015.35649,Land,Invert,0.119121836,-1,111.2514085
Ie,Yonaguni,534540.2344,Land,Invert,0.12478499,-0.96,109.2047126
Ie,Zamami,65539.67151,Land,Invert,0.121300898,-1,108.3076163
Iheya,Ikema,350753.1106,Land,Invert,0.126906473,-1,108.0231867
Iheya,Iriomote,493048.2597,Land,Invert,0.125193827,-0.22,111.9942783
Iheya,Ishigaki,445151.2559,Land,Invert,0.12799598,-0.93,115.1977685
Iheya,Izena,2235.51966,Land,Invert,0.119324781,-1,101.6856268
Iheya,Kohama,490524.3731,Land,Invert,0.115534662,-1,96.30300429
Iheya,Kudaka,88802.2727,Land,Invert,0.117663241,-1,101.7656695
Iheya,Kume,120069.9315,Land,Invert,0.119198139,-1,104.0223583
Iheya,Kuro,494522.3266,Land,Invert,0.118842656,-1,98.37602598
Iheya,Miyako,347389.2086,Land,Invert,0.129257929,-0.78,118.3310007
Iheya,Nakanougan,534930.3355,Land,Invert,0.127208699,0.06,87.54089876
Iheya,Okinawa,29204.12442,Land,Invert,0.126135534,-1,115.9677899
Iheya,Osumi,421013.6618,Land,Invert,0.132028615,0.96,116.5902713
Iheya,Panari,503799.1946,Land,Invert,0.116426298,-1,97.53784388
Iheya,Senkaku,437363.6059,Land,Invert,0.111416782,-0.98,93.92074921
Iheya,Taketomi,483178.5788,Land,Invert,0.123512367,-1,102.9698763
Iheya,Tarama,405299.4395,Land,Invert,0.119234556,-1,97.90159855
Iheya,Tokashiki,99569.61678,Land,Invert,0.11837377,-1,106.2970626
Iheya,Tokora,210518.3861,Land,Invert,0.120160046,-0.98,101.7608908
Iheya,Tonaki,101570.3544,Land,Invert,0.119324781,-1,101.6856268
Iheya,Yagaji,32967.40544,Land,Invert,0.122206477,-0.99,113.0283792
Iheya,Yonaguni,563015.4386,Land,Invert,0.124123356,-0.92,110.2468479
Iheya,Zamami,101331.8415,Land,Invert,0.122628792,-1,110.2377341
Ikema,Iriomote,144454.3446,Land,Invert,0.13111869,-1,118.5109545
Ikema,Ishigaki,97050.84572,Land,Invert,0.134765219,-1,121.1138293
Ikema,Izena,344453.6263,Land,Invert,0.120668584,-1,106.5729933
Ikema,Kohama,141049.6681,Land,Invert,0.122398018,-1,102.8744891
Ikema,Kudaka,296930.8302,Land,Invert,0.121391495,-1,106.8516429
Ikema,Kume,214883.3683,Land,Invert,0.12300248,-1,109.9358093
Ikema,Kuro,143453.8737,Land,Invert,0.127987828,-1,105.335986
Ikema,Miyako,1247.398306,Land,Invert,0.134894761,-0.99,123.8001936
Ikema,Nakanougan,186980.2242,Land,Invert,0.121001473,-0.41,96.22934163
Ikema,Okinawa,273265.5969,Land,Invert,0.132200638,-1,122.363486
Ikema,Osumi,779380.047,Land,Invert,0.133744512,0.03,122.5471185
Ikema,Panari,153084.5171,Land,Invert,0.121355971,-1,102.7172686
Ikema,Senkaku,189573.5671,Land,Invert,0.123011663,-0.99,101.4844896
Ikema,Taketomi,132604.2443,Land,Invert,0.127285115,-1,108.1708562
Ikema,Tarama,56703.59308,Land,Invert,0.121030979,-1,102.5447074
Ikema,Tokashiki,248860.7102,Land,Invert,0.125390179,-1,113.5647216
Ikema,Tokora,565621.9738,Land,Invert,0.121970816,-1,106.6415137
Ikema,Tonaki,245042.3025,Land,Invert,0.120668584,-1,106.5729933
Ikema,Yagaji,334884.4144,Land,Invert,0.124508306,-1,118.7824437
Ikema,Yonaguni,227295.9888,Land,Invert,0.132338857,-0.91,117.0401139
Ikema,Zamami,248866.4405,Land,Invert,0.128654927,-1,115.9155022
Iriomote,Ishigaki,14389.09128,Land,Invert,0.132885405,-0.98,123.0515489
Iriomote,Izena,487493.2274,Land,Invert,0.123567799,-0.91,113.1903481
Iriomote,Kohama,1919.231132,Land,Invert,0.121329642,-1,108.1553081
Iriomote,Kudaka,443262.2911,Land,Invert,0.122590726,-0.91,113.3356476
Iriomote,Kume,354671.7376,Land,Invert,0.124160555,-0.91,114.9096711
Iriomote,Kuro,9265.262505,Land,Invert,0.125341092,-0.94,109.5331969
Iriomote,Miyako,130678.0583,Land,Invert,0.133724627,-0.81,125.5348393
Iriomote,Nakanougan,14718.50249,Land,Invert,0.128547033,-1,100.7313442
Iriomote,Okinawa,419538.9056,Land,Invert,0.130799615,-0.4,123.7546164
Iriomote,Osumi,912774.7282,Land,Invert,0.134887859,0.69,123.9165543
Iriomote,Panari,5708.452649,Land,Invert,0.121281211,-1,109.6484258
Iriomote,Senkaku,143728.3732,Land,Invert,0.119167921,-0.73,106.278188
Iriomote,Taketomi,14167.86435,Land,Invert,0.127469423,-1,113.5197062
Iriomote,Tarama,80024.32167,Land,Invert,0.123447632,-1,109.9626491
Iriomote,Tokashiki,394375.8256,Land,Invert,0.12350881,-0.6,116.1572419
Iriomote,Tokora,701124.1053,Land,Invert,0.124350086,-0.06,112.5187402
Iriomote,Tonaki,387675.453,Land,Invert,0.123567799,-0.91,113.1903481
Iriomote,Yagaji,479620.6392,Land,Invert,0.125901508,-0.94,121.7208537
Iriomote,Yonaguni,64805.12247,Land,Invert,0.129498422,0.27,118.992577
Iriomote,Zamami,393761.3544,Land,Invert,0.12792487,-0.22,119.6304183
Ishigaki,Izena,439537.7573,Land,Invert,0.128711909,-0.9,116.4942725
Ishigaki,Kohama,11687.56347,Land,Invert,0.12497269,-1,111.7799662
Ishigaki,Kudaka,395537.5423,Land,Invert,0.127047832,-0.9,116.6409359
Ishigaki,Kume,306930.8639,Land,Invert,0.128256004,-0.64,118.1779137
Ishigaki,Kuro,15331.98917,Land,Invert,0.128168041,-0.99,113.0733846
Ishigaki,Miyako,83917.33684,Land,Invert,0.136485837,-1,128.0267223
Ishigaki,Nakanougan,56917.24463,Land,Invert,0.137523002,0.69,105.0164056
Ishigaki,Okinawa,371782.4963,Land,Invert,0.133688974,-1,126.3737219
Ishigaki,Osumi,866599.5361,Land,Invert,0.13858389,0.21,126.6005776
Ishigaki,Panari,24042.36655,Land,Invert,0.125431054,-1,113.1418785
Ishigaki,Senkaku,144210.5575,Land,Invert,0.121590848,-1,109.9373081
Ishigaki,Taketomi,3541.525799,Land,Invert,0.131828343,-1,116.8666667
Ishigaki,Tarama,33846.50743,Land,Invert,0.12838588,-1,113.3968711
Ishigaki,Tokashiki,346425.5084,Land,Invert,0.126895776,-0.49,119.3582389
Ishigaki,Tokora,654279.8643,Land,Invert,0.129240211,-0.55,115.7249444
Ishigaki,Tonaki,339721.6695,Land,Invert,0.128711909,-0.9,116.4942725
Ishigaki,Yagaji,431611.6563,Land,Invert,0.130492234,-0.92,124.6374204
Ishigaki,Yonaguni,103915.7508,Land,Invert,0.131910732,-0.92,121.735881
Ishigaki,Zamami,345761.9416,Land,Invert,0.13126117,-0.82,122.5015459
Izena,Kohama,484872.1671,Land,Invert,0.113429724,-1,96.20923481
Izena,Kudaka,79644.62016,Land,Invert,0.111374639,-1,99.73268831
Izena,Kume,114749.2337,Land,Invert,0.114201775,-1,103.7707505
Izena,Kuro,488659.4024,Land,Invert,0.119701455,-1,98.82317526
Izena,Miyako,340956.9654,Land,Invert,0.128586315,-0.99,119.235724
Izena,Nakanougan,529508.8473,Land,Invert,0.106307298,-0.43,89.13895058
Izena,Okinawa,20345.01404,Land,Invert,0.125548938,-1,117.2291653
Izena,Osumi,438260.7749,Land,Invert,0.12678142,0.22,117.5670971
Izena,Panari,498002.6413,Land,Invert,0.112089575,-1,96.0367669
Izena,Senkaku,435558.3755,Land,Invert,0.115657373,-1,94.74444176
Izena,Taketomi,477379.8159,Land,Invert,0.117819575,-1,101.8229471
Izena,Tarama,399541.2103,Land,Invert,0.110662127,-1,95.85108444
Izena,Tokashiki,91054.1314,Land,Invert,0.117475934,-1,107.6541807
Izena,Tokora,227954.2482,Land,Invert,0.111189609,-1,100.306165
Izena,Tonaki,95295.49741,Land,Invert,0.109845068,-1,99.43546207
Izena,Yagaji,24768.74827,Land,Invert,0.115049506,-1,112.5260181
Izena,Yonaguni,558583.4877,Land,Invert,0.125979377,-0.89,112.0773687
Izena,Zamami,93097.65161,Land,Invert,0.120647477,-1,110.1275954
Kohama,Kudaka,439936.1704,Land,Invert,0.112199936,-1,96.2793269
Kohama,Kume,352323.3337,Land,Invert,0.114616843,-1,99.60308314
Kohama,Kuro,7420.9899,Land,Invert,0.114544704,-1,92.37041468
Kohama,Miyako,126948.8051,Land,Invert,0.126110146,-1,114.9791935
Kohama,Nakanougan,41533.84571,Land,Invert,0.121971539,-0.28,85.31810696
Kohama,Okinawa,416252.4466,Land,Invert,0.122798701,-1,113.0097871
Kohama,Osumi,911293.9933,Land,Invert,0.127906257,0.72,113.3093273
Kohama,Panari,12253.54864,Land,Invert,0.110454466,-1,91.04920327
Kohama,Senkaku,156962.4433,Land,Invert,0.107035107,-1,87.56776149
Kohama,Taketomi,7396.685772,Land,Invert,0.117617009,-1,96.93961932
Kohama,Tarama,76404.65021,Land,Invert,0.113086014,-1,91.62422245
Kohama,Tokashiki,391318.5045,Land,Invert,0.114328411,-1,102.5665728
Kohama,Tokora,699346.8659,Land,Invert,0.114306776,-1,96.14262106
Kohama,Tonaki,385060.8836,Land,Invert,0.113429724,-1,96.20923481
Kohama,Yagaji,476739.3868,Land,Invert,0.117438781,-1,109.6212271
Kohama,Yonaguni,93079.46371,Land,Invert,0.121038259,-1,106.6431834
Kohama,Zamami,390828.3383,Land,Invert,0.118588434,-1,106.3122596
Kudaka,Kume,97175.84712,Land,Invert,0.114549894,-1,104.1325592
Kudaka,Kuro,442092.3722,Land,Invert,0.117456694,-1,98.88107742
Kudaka,Miyako,290053.1943,Land,Invert,0.127257407,-0.99,119.3892018
Kudaka,Nakanougan,485787.8343,Land,Invert,0.112352529,-0.43,89.13895058
Kudaka,Okinawa,5254.929917,Land,Invert,0.124333289,-1,117.4227572
Kudaka,Osumi,514406.2396,Land,Invert,0.127184284,0.61,117.8683624
Kudaka,Panari,451813.7754,Land,Invert,0.111266448,-1,95.74219446
Kudaka,Senkaku,420443.7594,Land,Invert,0.112031336,-1,94.69956081
Kudaka,Taketomi,431428.7495,Land,Invert,0.117764056,-1,101.8930392
Kudaka,Tarama,355094.0563,Land,Invert,0.111773912,-1,96.16954113
Kudaka,Tokashiki,50344.17986,Land,Invert,0.116119913,-1,107.9776575
Kudaka,Tokora,309013.9873,Land,Invert,0.112570927,-1,100.7181139
Kudaka,Tonaki,75404.91688,Land,Invert,0.111374639,-1,99.73268831
Kudaka,Yagaji,53788.17237,Land,Invert,0.115936008,-1,112.6894963
Kudaka,Yonaguni,521885.6166,Land,Invert,0.123883788,-0.89,112.2057213
Kudaka,Zamami,55420.09257,Land,Invert,0.119807177,-1,110.4086143
Kume,Kuro,356761.0464,Land,Invert,0.119918795,-1,101.7776908
Kume,Miyako,212136.11,Land,Invert,0.128822512,-0.97,120.8193998
Kume,Nakanougan,396323.7638,Land,Invert,0.116467975,-0.18,90.70049008
Kume,Okinawa,72316.61141,Land,Invert,0.12574774,-1,118.735519
Kume,Osumi,550397.6159,Land,Invert,0.128840828,0.85,119.2514552
Kume,Panari,365875.6161,Land,Invert,0.114233881,-1,100.37154
Kume,Senkaku,305667.9007,Land,Invert,0.114709667,-0.93,98.00440828
Kume,Taketomi,345287.4709,Land,Invert,0.120352859,-1,105.4872572
Kume,Tarama,267454.6419,Land,Invert,0.11458139,-1,100.2304167
Kume,Tokashiki,44106.82447,Land,Invert,0.117780753,-1,109.3446937
Kume,Tokora,336903.0105,Land,Invert,0.115284317,-1,103.7701724
Kume,Tonaki,16041.612,Land,Invert,0.114201775,-1,103.7707505
Kume,Yagaji,110806.5847,Land,Invert,0.11819876,-1,115.1820106
Kume,Yonaguni,424004.6035,Land,Invert,0.12510159,-0.87,113.5751214
Kume,Zamami,37121.09218,Land,Invert,0.121516785,-1,112.5807617
Kuro,Miyako,128869.91,Land,Invert,0.129465586,-1,116.1749843
Kuro,Nakanougan,43044.359,Land,Invert,0.133165174,-0.15,86.71637236
Kuro,Okinawa,418486.5502,Land,Invert,0.126475434,-1,114.1841569
Kuro,Osumi,917289.3765,Land,Invert,0.133131554,0.77,114.7786956
Kuro,Panari,5992.482746,Land,Invert,0.115548149,-1,93.95795516
Kuro,Senkaku,168286.5239,Land,Invert,0.110157463,-0.98,89.7953538
Kuro,Taketomi,8873.326922,Land,Invert,0.122163029,-1,99.25468
Kuro,Tarama,78844.66288,Land,Invert,0.119155927,-1,94.43736185
Kuro,Tokashiki,394143.8191,Land,Invert,0.118481001,-1,104.3670733
Kuro,Tokora,704815.2835,Land,Invert,0.120119138,-1,98.61957986
Kuro,Tonaki,388907.1825,Land,Invert,0.119701455,-1,98.82317526
Kuro,Yagaji,479940.7098,Land,Invert,0.123084322,-1,111.6343641
Kuro,Yonaguni,98915.45546,Land,Invert,0.124257902,-1,107.9810591
Kuro,Zamami,393948.5429,Land,Invert,0.122211608,-1,107.8303707
Miyako,Nakanougan,173137.2912,Land,Invert,0.13585526,0.49,109.7952245
Miyako,Okinawa,266892.4098,Land,Invert,0.13468241,-0.98,128.7237345
Miyako,Osumi,776881.53,Land,Invert,0.138784248,-0.87,128.7567934
Miyako,Panari,138595.734,Land,Invert,0.125973315,-0.99,116.2547645
Miyako,Senkaku,186281.8488,Land,Invert,0.123360281,-0.61,113.721186
Miyako,Taketomi,118257.4204,Land,Invert,0.131964238,-1,119.4429848
Miyako,Tarama,44005.25392,Land,Invert,0.128349796,-1,116.4113798
Miyako,Tokashiki,244810.171,Land,Invert,0.127825618,-0.52,122.1071064
Miyako,Tokora,563110.8474,Land,Invert,0.129446119,-0.26,118.7961515
Miyako,Tonaki,241720.61,Land,Invert,0.128586315,-0.99,119.235724
Miyako,Yagaji,331019.1329,Land,Invert,0.130580393,-1,126.7129713
Miyako,Yonaguni,215371.6152,Land,Invert,0.133378798,-0.62,124.611866
Miyako,Zamami,245012.592,Land,Invert,0.132036837,-0.97,124.8434672
Nakanougan,Okinawa,462060.5188,Land,Invert,0.131585275,0.9,105.2074975
Nakanougan,Osumi,952297.8086,Land,Invert,0.125927205,0.35,108.292754
Nakanougan,Panari,35718.04836,Land,Invert,0.118133831,-0.43,84.40668439
Nakanougan,Senkaku,168731.2318,Land,Invert,0.129297941,-0.59,82.01954465
Nakanougan,Taketomi,53241.33154,Land,Invert,0.125380629,-0.28,92.98603872
Nakanougan,Tarama,122492.6558,Land,Invert,0.110663507,-0.47,84.02976825
Nakanougan,Tokashiki,436812.3407,Land,Invert,0.127772592,0.26,94.41092426
Nakanougan,Tokora,741488.4399,Land,Invert,0.108667778,-0.43,86.25875751
Nakanougan,Tonaki,429701.2298,Land,Invert,0.106307298,-0.43,89.13895058
Nakanougan,Yagaji,521921.7918,Land,Invert,0.110867547,0.03,103.0175534
Nakanougan,Yonaguni,59720.08273,Land,Invert,0.135357481,-1,96.9655671
Nakanougan,Zamami,436113.5241,Land,Invert,0.128010787,-0.07,99.61761389
Okinawa,Osumi,429254.7682,Land,Invert,0.135953222,0.96,127.1902874
Okinawa,Panari,428191.4905,Land,Invert,0.123037747,-1,114.4286293
Okinawa,Senkaku,396305.2505,Land,Invert,0.119993483,-1,111.2364429
Okinawa,Taketomi,407780.689,Land,Invert,0.129499544,-1,118.07654
Okinawa,Tarama,331334.0385,Land,Invert,0.125419132,-1,114.6148825
Okinawa,Tokashiki,25697.43747,Land,Invert,0.124836939,-0.61,119.9297324
Okinawa,Tokora,223946.5307,Land,Invert,0.126171349,0.59,116.8524286
Okinawa,Tonaki,50453.03232,Land,Invert,0.125548938,-1,117.2291653
Okinawa,Yagaji,86.06612022,Land,Invert,0.127519309,-1,124.8911427
Okinawa,Yonaguni,498012.9228,Land,Invert,0.130268992,-0.09,122.5940763
Okinawa,Zamami,30593.75674,Land,Invert,0.129168781,-1,123.1039055
Osumi,Panari,925731.7829,Land,Invert,0.126844177,0.61,114.7379249
Osumi,Senkaku,810200.6923,Land,Invert,0.128475239,0.63,112.0124532
Osumi,Taketomi,905514.1156,Land,Invert,0.132758745,0.41,118.1943376
Osumi,Tarama,829057.7589,Land,Invert,0.127091551,-0.07,114.8629357
Osumi,Tokashiki,535965.4258,Land,Invert,0.129522871,0.97,120.308296
Osumi,Tokora,53809.25564,Land,Invert,0.127605976,-0.88,116.6656542
Osumi,Tonaki,535342.5764,Land,Invert,0.12678142,0.22,117.5670971
Osumi,Yagaji,459955.104,Land,Invert,0.129167385,-0.38,124.7578752
Osumi,Yonaguni,967580.1754,Land,Invert,0.135898569,0.99,122.9537766
Osumi,Zamami,537710.8783,Land,Invert,0.133907225,0.44,123.2974701
Panari,Senkaku,170231.1098,Land,Invert,0.108443011,-1,89.05785153
Panari,Taketomi,17935.02127,Land,Invert,0.116703762,-1,97.19655785
Panari,Tarama,88426.00388,Land,Invert,0.11179096,-1,91.44454198
Panari,Tokashiki,403737.5605,Land,Invert,0.114333318,-1,104.0030321
Panari,Tokora,713517.593,Land,Invert,0.113346059,-1,96.28516937
Panari,Tonaki,398225.529,Land,Invert,0.112089575,-1,96.0367669
Panari,Yagaji,489448.6075,Land,Invert,0.116385233,-1,110.1168758
Panari,Yonaguni,92877.61771,Land,Invert,0.12181289,-1,108.1518884
Panari,Zamami,403471.8001,Land,Invert,0.118669574,-1,107.1229743
Senkaku,Taketomi,161809.371,Land,Invert,0.117835662,-1,96.36703391
Senkaku,Tarama,153706.1916,Land,Invert,0.114497261,-1,90.03565165
Senkaku,Tokashiki,365950.2624,Land,Invert,0.110659466,-0.99,100.2809289
Senkaku,Tokora,612089.0979,Land,Invert,0.117091232,-0.81,94.97506133
Senkaku,Tonaki,344086.7738,Land,Invert,0.115657373,-1,94.74444176
Senkaku,Yagaji,437588.0843,Land,Invert,0.118946766,-0.91,108.9136709
Senkaku,Yonaguni,146842.492,Land,Invert,0.11634062,-1,103.939939
Senkaku,Zamami,360943.2029,Land,Invert,0.116498444,-0.82,105.0799797
Taketomi,Tarama,67913.69249,Land,Invert,0.117628446,-1,97.67721352
Taketomi,Tokashiki,383188.0219,Land,Invert,0.121639696,-1,108.7775676
Taketomi,Tokora,693123.0407,Land,Invert,0.118881438,-1,101.885108
Taketomi,Tonaki,377602.5681,Land,Invert,0.117819575,-1,101.8229471
Taketomi,Yagaji,468854.7555,Land,Invert,0.122094374,-1,113.9276907
Taketomi,Yonaguni,105724.2237,Land,Invert,0.129079066,-0.96,112.7354345
Taketomi,Zamami,382884.7469,Land,Invert,0.124441846,-1,111.239265
Tarama,Tokashiki,306009.0785,Land,Invert,0.11710828,-1,104.1885244
Tarama,Tokora,615984.2436,Land,Invert,0.111928037,-1,95.99768009
Tarama,Tonaki,299747.8091,Land,Invert,0.110662127,-1,95.85108444
Tarama,Yagaji,391315.6752,Land,Invert,0.115801358,-1,110.24705
Tarama,Yonaguni,166077.3081,Land,Invert,0.125522318,-1,108.53077
Tarama,Zamami,305421.1888,Land,Invert,0.12049036,-1,107.0212684
Tokashiki,Tokora,324740.0976,Land,Invert,0.118555971,-0.95,107.192003
Tokashiki,Tonaki,24206.31911,Land,Invert,0.117475934,-1,107.6541807
